ID,DATE,TYPE,KIA,WIA,CITY,REGION,COUNTRY,DETAILS,GROUP,REMARKS,TEXT
541,2014 AUG 08,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Channel ñ112 Ukraineî building,Call reporting IED - First Responders action - no explosive Channel ñ112 Ukraineî building
542,2014 AUG 08,UNKNOWN,0,0,Severodonetsk,LUHANSK ,UKRAINE,Device was detonated against a Russian bank office,,,Device was detonated against a Russian bank office 
543,2014 AUG 08,CACHE/FOUND,0,0,Amvrosiivka,DONETSK,UKRAINE,An RCIED was found along with landmines and missiles,,Discovered by border guards,An RCIED was found along with landmines and missiles Discovered by border guards
544,2014 AUG 08,PROJECTED,0,2,Kiev,KIEV,UKRAINE,Homemade grenade was thrown against people,,Ukrainian House director was the aimed target,Homemade grenade was thrown against people Ukrainian House director was the aimed target
545,2014 AUG 07,HOAX/FALSE,0,0,Kiev,KIEV,UKRAINE,Call reporting IED - First Responders action - no explosive,,Metro station Petrovka,Call reporting IED - First Responders action - no explosive Metro station Petrovka
546,2014 AUG 07,CACHE/FOUND,0,0,Krasnogorivka,DONETSK,UKRAINE,Homemade grenades were seized,,,Homemade grenades were seized 
547,2014 AUG 06,UNKNOWN,1,0,Yevsuh,LUHANSK,UKRAINE,Detonation against a railway bridge across the river.,,Pedestrian part partially damaged. One attacker was dead.,Detonation against a railway bridge across the river. Pedestrian part partially damaged. One attacker was dead.
548,2014 AUG 06,UNKNOWN,0,0,Horlivka,DONETSK,UKRAINE,Pedestrian bridge was blown up,,Bridge between both districts of the village,Pedestrian bridge was blown up Bridge between both districts of the village
549,2014 AUG 04,HOAX/FALSE,0,0,Krivoy Rog,DNIPROPETROVSK,UKRAINE,Calls reporting IED - First Responders action - no explosive,,Two railway stations,Calls reporting IED - First Responders action - no explosive Two railway stations
550,2014 AUG 04,UNKNOWN,0,8,Donetsk,DONETSK,UKRAINE,Explosive device detonated against a DNR militia patrol,,,Explosive device detonated against a DNR militia patrol 
551,2014 AUG 03,UNKNOWN,0,0,Kharkiv,KHARKIV,UKRAINE,Sabotage in a Tank Repair Plant,,IED was reported,Sabotage in a Tank Repair Plant IED was reported
552,2014 AUG 03,CACHE/FOUND,1,0,TBD,DONETSK,UKRAINE,A van loaded with explosives was stopped in a check-point,,"Reported as an attempt of ""suicide attack"" by UKR military","A van loaded with explosives was stopped in a check-point Reported as an attempt of ""suicide attack"" by UKR military"
553,2014 AUG 01,UNKNOWN,1,4,Donetsk,DONETSK,UKRAINE,Explosive device was blown up inside a bus,,,Explosive device was blown up inside a bus 
554,2014 JUL 30,UNKNOWN,0,0,Grushevaha,KHARKIV,UKRAINE,Partial detonation of an IED slightly damaged a bridge,,Failed attempt of blowing bridge up over Seversky Donets River,Partial detonation of an IED slightly damaged a bridge Failed attempt of blowing bridge up over Seversky Donets River
555,2014 JUL 26,HOAX/FALSE,0,0,Lviv,LVIV,UKRAINE,Calls reporting IED - First Responders action - no explosive,,"Central train station, 7 hotels, 1 restaurant and 1 hostel ","Calls reporting IED - First Responders action - no explosive Central train station, 7 hotels, 1 restaurant and 1 hostel "
556,2014 JUL 29,VOIED,1,8,Berestove,DONETSK,UKRAINE,A device blew up killing 1 woman & injuring 8 children,,,A device blew up killing 1 woman & injuring 8 children 
